"Munic_Id";"MunicOp_Ano";"MunicOP_OP"
2915601;2008;0
2915601;2012;0
2915601;2016;0
2916401;1992;0
2916401;1996;0
2916401;2000;0
2916401;2004;0
2916401;2008;0
2916401;2012;0
2916401;2016;0
2917508;1992;0
2917508;1996;0
2917508;2000;0
2917508;2004;0
2917508;2008;0
2917508;2012;0
2917508;2016;0
2917607;1992;0
2917607;1996;1
2917607;2000;0
2917607;2004;0
2917607;2008;0
2917607;2012;0
2917607;2016;0
2918001;1992;0
2918001;1996;0
2918001;2000;0
2918001;2004;0
2918001;2008;0
2918001;2012;0
2918001;2016;0
2918407;1992;0
2918407;1996;0
2918407;2000;0
2918407;2004;1
2918407;2008;1
2918407;2012;0
2918407;2016;0
2919207;1992;0
2919207;1996;0
2919207;2000;0
2919207;2004;0
2919207;2008;1
2919207;2012;1
2919207;2016;0
2921500;1992;0
2921500;1996;0
2921500;2000;0
2921500;2004;0
2921500;2008;0
2921500;2012;0
2921500;2016;0
2924009;1992;0
2924009;1996;0
2924009;2000;0
2924009;2004;0
2924009;2008;1
2924009;2012;0
2924009;2016;0
2925303;1992;0
2925303;1996;0
2925303;2000;0
2925303;2004;0
2925303;2008;0
2925303;2012;0
2925303;2016;0
2927408;1992;0
2927408;1996;1
2927408;2000;1
2927408;2004;0
2927408;2008;1
2927408;2012;0
2927408;2016;0
2928604;1992;0
2928604;1996;0
2928604;2000;0
2928604;2004;0
2928604;2008;0
2928604;2012;0
2928604;2016;0
2928703;1992;0
2928703;1996;0
2928703;2000;0
2928703;2004;0
2928703;2008;0
2928703;2012;0
2928703;2016;0
2930105;1992;0
2930105;1996;0
2930105;2000;0
2930105;2004;1
2930105;2008;1
2930105;2012;1
2930105;2016;0
2930501;1992;0
2930501;1996;0
2930501;2000;0
2930501;2004;0
2930501;2008;0
2930501;2012;1
2930501;2016;0
2930709;1992;0
2930709;1996;0
2930709;2000;0
2930709;2004;0
2930709;2008;1
2930709;2012;0
2930709;2016;0
2931350;1992;0
2931350;1996;0
2931350;2000;0
2931350;2004;1
2931350;2008;0
2931350;2012;0
2931350;2016;0
2931905;1992;0
2931905;1996;0
2931905;2000;0
2931905;2004;0
2931905;2008;0
2931905;2012;0
2931905;2016;0
2932903;1992;0
2932903;1996;0
2932903;2000;0
2932903;2004;0
2932903;2008;0
2932903;2012;0
2932903;2016;0
2933307;1992;0
2933307;1996;1
2933307;2000;1
2933307;2004;1
2933307;2008;1
2933307;2012;1
2933307;2016;1
3101607;1992;0
3101607;1996;0
3101607;2000;0
3101607;2004;0
3101607;2008;1
3101607;2012;0
3101607;2016;0
3103504;1992;0
3103504;1996;0
3103504;2000;0
3103504;2004;0
3103504;2008;0
3103504;2012;0
3103504;2016;0
3104007;1992;0
3104007;1996;0
3104007;2000;1
3104007;2004;0
3104007;2008;0
3104007;2012;0
3104007;2016;0
3105608;1992;0
3105608;1996;0
3105608;2000;0
3105608;2004;1
3105608;2008;0
3105608;2012;1
3105608;2016;0
3106200;1992;0
3106200;1996;1
3106200;2000;1
3106200;2004;1
3106200;2008;1
3106200;2012;1
3106200;2016;1
3106705;1992;0
3106705;1996;1
3106705;2000;1
3106705;2004;1
3106705;2008;1
3106705;2012;1
3106705;2016;0
3111200;1992;0
3111200;1996;0
3111200;2000;0
3111200;2004;0
3111200;2008;0
3111200;2012;0
3111200;2016;0
3113404;1992;0
3113404;1996;0
3113404;2000;0
3113404;2004;1
3113404;2008;1
3113404;2012;1
3113404;2016;0
3115300;1992;0
3115300;1996;0
3115300;2000;0
3115300;2004;0
3115300;2008;0
3115300;2012;0
3115300;2016;0
3118304;1992;0
3118304;1996;0
3118304;2000;0
3118304;2004;1
3118304;2008;0
3118304;2012;0
3118304;2016;0
3118601;1992;0
3118601;1996;0
3118601;2000;0
3118601;2004;0
3118601;2008;1
3118601;2012;1
3118601;2016;0
3119401;1992;0
3119401;1996;0
3119401;2000;1
3119401;2004;1
3119401;2008;1
3119401;2012;0
3119401;2016;0
3120904;1992;0
3120904;1996;0
3120904;2000;0
3120904;2004;0
3120904;2008;0
3120904;2012;0
3120904;2016;0
3122306;1992;0
3122306;1996;0
3122306;2000;1
3122306;2004;0
3122306;2008;1
3122306;2012;0
3122306;2016;0
3124104;1992;0
3124104;1996;0
3124104;2000;0
3124104;2004;0
3124104;2008;0
3124104;2012;1
3124104;2016;0
3126109;1992;0
3126109;1996;0
3126109;2000;0
3126109;2004;0
3126109;2008;1
3126109;2012;0
3126109;2016;0
3127107;1992;0
3127107;1996;0
3127107;2000;0
3127107;2004;0
3127107;2008;0
3127107;2012;0
3127107;2016;0
3127701;1992;0
3127701;1996;0
3127701;2000;0
3127701;2004;1
3127701;2008;0
3127701;2012;0
3127701;2016;0
3128709;1992;0
3128709;1996;0
3128709;2000;0
3128709;2004;0
3128709;2008;1
3128709;2012;0
3128709;2016;0
3129806;1992;0
3129806;1996;0
3129806;2000;0
3129806;2004;0
3129806;2008;0
3129806;2012;0
3129806;2016;0
3131307;1992;1
3131307;1996;1
3131307;2000;1
3131307;2004;1
3131307;2008;1
3131307;2012;1
3131307;2016;0
3131703;1992;0
3131703;1996;1
3131703;2000;1
3131703;2004;0
3131703;2008;0
3131703;2012;0
3131703;2016;0
3132404;1992;0
3132404;1996;0
3132404;2000;0
3132404;2004;0
3132404;2008;0
3132404;2012;1
3132404;2016;0
3133808;1992;0
3133808;1996;0
3133808;2000;0
3133808;2004;0
3133808;2008;1
3133808;2012;0
3133808;2016;0
3134202;1992;0
3134202;1996;0
3134202;2000;0
3134202;2004;0
3134202;2008;0
3134202;2012;0
3134202;2016;0
3135100;1992;0
3135100;1996;0
3135100;2000;0
3135100;2004;0
3135100;2008;0
3135100;2012;0
3135100;2016;0
3135209;1992;0
3135209;1996;0
3135209;2000;0
3135209;2004;0
3135209;2008;0
3135209;2012;0
3135209;2016;0
3136207;1992;0
3136207;1996;0
3136207;2000;1
3136207;2004;0
3136207;2008;0
3136207;2012;1
3136207;2016;0
3136702;1992;0
3136702;1996;1
3136702;2000;0
3136702;2004;0
3136702;2008;1
3136702;2012;0
3136702;2016;0
3138203;1992;0
3138203;1996;0
3138203;2000;0
3138203;2004;0
3138203;2008;0
3138203;2012;0
3138203;2016;0
3138401;1992;0
3138401;1996;0
3138401;2000;0
3138401;2004;0
3138401;2008;0
3138401;2012;0
3138401;2016;0
3139409;1992;0
3139409;1996;0
3139409;2000;1
3139409;2004;1
3139409;2008;1
3139409;2012;0
3139409;2016;0
3140001;1992;0
3140001;1996;0
3140001;2000;0
3140001;2004;0
3140001;2008;0
3140001;2012;0
3140001;2016;0
3143302;1992;0
3143302;1996;1
3143302;2000;0
3143302;2004;0
3143302;2008;1
3143302;2012;0
3143302;2016;0
3143906;1992;0
3143906;1996;0
3143906;2000;0
3143906;2004;0
3143906;2008;0
3143906;2012;0
3143906;2016;0
3144805;1992;0
3144805;1996;0
3144805;2000;0
3144805;2004;0
3144805;2008;0
3144805;2012;0
3144805;2016;0
3146107;1992;0
3146107;1996;0
3146107;2000;0
3146107;2004;0
3146107;2008;1
3146107;2012;1
3146107;2016;0
3147006;1992;0
3147006;1996;0
3147006;2000;1
3147006;2004;0
3147006;2008;0
3147006;2012;0
3147006;2016;0
3147105;1992;0
3147105;1996;0
3147105;2000;0
3147105;2004;0
3147105;2008;0
3147105;2012;0
3147105;2016;0
3147907;1992;0
3147907;1996;0
3147907;2000;0
3147907;2004;0
3147907;2008;0
3147907;2012;0
3147907;2016;0
3148004;1992;0
3148004;1996;0
3148004;2000;0
3148004;2004;1
3148004;2008;0
3148004;2012;1
3148004;2016;0
3148103;1992;0
3148103;1996;0
3148103;2000;0
3148103;2004;0
3148103;2008;1
3148103;2012;1
3148103;2016;1
3149309;1992;0
3149309;1996;0
3149309;2000;0
3149309;2004;0
3149309;2008;0
3149309;2012;0
3149309;2016;0
3151206;1992;0
3151206;1996;0
3151206;2000;0
3151206;2004;0
3151206;2008;0
3151206;2012;0
3151206;2016;0
3151800;1992;0
3151800;1996;0
3151800;2000;0
3151800;2004;1
3151800;2008;0
3151800;2012;0
3151800;2016;0
3152105;1992;0
3152105;1996;0
3152105;2000;0
3152105;2004;0
3152105;2008;0
3152105;2012;0
3152105;2016;0
3152501;1992;0
3152501;1996;0
3152501;2000;0
3152501;2004;0
3152501;2008;0
3152501;2012;1
3152501;2016;0
3154606;1992;0
3154606;1996;0
3154606;2000;0
3154606;2004;1
3154606;2008;0
3154606;2012;0
3154606;2016;0
3156700;1992;0
3156700;1996;0
3156700;2000;0
3156700;2004;0
3156700;2008;0
3156700;2012;0
3156700;2016;0
3157807;1992;0
3157807;1996;0
3157807;2000;0
3157807;2004;0
3157807;2008;0
3157807;2012;0
3157807;2016;0
3160702;1992;0
3160702;1996;0
3160702;2000;0
3160702;2004;0
3160702;2008;0
3160702;2012;0
3160702;2016;0
3161106;1992;0
3161106;1996;0
3161106;2000;0
3161106;2004;0
3161106;2008;0
3161106;2012;0
3161106;2016;0
3162500;1992;0
3162500;1996;0
3162500;2000;0
3162500;2004;0
3162500;2008;0
3162500;2012;0
3162500;2016;0
3164704;1992;0
3164704;1996;0
3164704;2000;0
3164704;2004;0
3164704;2008;0
3164704;2012;0
3164704;2016;0
3167202;1992;0
3167202;1996;0
3167202;2000;0
3167202;2004;0
3167202;2008;0
3167202;2012;0
3167202;2016;0
3168606;1992;0
3168606;1996;0
3168606;2000;0
3168606;2004;0
3168606;2008;1
3168606;2012;0
3168606;2016;0
3168705;1992;0
3168705;1996;0
3168705;2000;0
3168705;2004;0
3168705;2008;0
3168705;2012;0
3168705;2016;0
3169307;1992;0
3169307;1996;0
3169307;2000;0
3169307;2004;0
3169307;2008;0
3169307;2012;0
3169307;2016;0
3169406;1992;0
3169406;1996;1
3169406;2000;0
3169406;2004;0
3169406;2008;0
3169406;2012;0
3169406;2016;0
3169901;1992;0
3169901;1996;0
3169901;2000;0
3169901;2004;0
3169901;2008;1
3169901;2012;1
3169901;2016;1
3170107;1992;0
3170107;1996;0
3170107;2000;0
3170107;2004;0
3170107;2008;0
3170107;2012;0
3170107;2016;0
3170206;1992;0
3170206;1996;0
3170206;2000;0
3170206;2004;1
3170206;2008;1
3170206;2012;0
3170206;2016;0
3170404;1992;0
3170404;1996;0
3170404;2000;0
3170404;2004;0
3170404;2008;0
3170404;2012;0
3170404;2016;0
3170701;1992;0
3170701;1996;0
3170701;2000;0
3170701;2004;1
3170701;2008;1
3170701;2012;0
3170701;2016;0
3171204;1992;0
3171204;1996;0
3171204;2000;0
3171204;2004;0
3171204;2008;0
3171204;2012;0
3171204;2016;0
3171303;1992;0
3171303;1996;0
3171303;2000;0
3171303;2004;1
3171303;2008;1
3171303;2012;0
3171303;2016;0
3200607;1992;0
3200607;1996;0
3200607;2000;0
3200607;2004;0
3200607;2008;1
3200607;2012;0
3200607;2016;0
3201209;1992;0
3201209;1996;0
3201209;2000;0
3201209;2004;0
3201209;2008;0
3201209;2012;1
3201209;2016;1
3201308;1992;0
3201308;1996;0
3201308;2000;0
3201308;2004;1
3201308;2008;1
3201308;2012;1
3201308;2016;0
3201506;1992;0
3201506;1996;0
3201506;2000;0
3201506;2004;1
3201506;2008;1
3201506;2012;0
3201506;2016;0
3202405;1992;0
3202405;1996;0
3202405;2000;0
3202405;2004;0
3202405;2008;1
3202405;2012;0
3202405;2016;1
3203205;1992;0
3203205;1996;0
3203205;2000;0
3203205;2004;0
3203205;2008;1
3203205;2012;0
3203205;2016;0
3204906;1992;0
3204906;1996;0
3204906;2000;0
3204906;2004;0
3204906;2008;1
3204906;2012;0
3204906;2016;0
3205002;1992;0
3205002;1996;0
3205002;2000;1
3205002;2004;1
3205002;2008;1
3205002;2012;1
3205002;2016;0
3205101;1992;0
3205101;1996;0
3205101;2000;0
3205101;2004;0
3205101;2008;0
3205101;2012;0
3205101;2016;0
3205200;1992;1
3205200;1996;1
3205200;2000;1
3205200;2004;0
3205200;2008;0
3205200;2012;0
3205200;2016;0
3205309;1992;1
3205309;1996;1
3205309;2000;1
3205309;2004;1
3205309;2008;1
3205309;2012;1
3205309;2016;0
3300100;1992;1
3300100;1996;1
3300100;2000;1
3300100;2004;0
3300100;2008;0
3300100;2012;0
3300100;2016;0
3300209;1992;0
3300209;1996;0
3300209;2000;0
3300209;2004;0
3300209;2008;0
3300209;2012;0
3300209;2016;0
3300308;1992;0
3300308;1996;0
3300308;2000;0
3300308;2004;0
3300308;2008;1
3300308;2012;0
3300308;2016;0
3300407;1992;0
3300407;1996;0
3300407;2000;1
3300407;2004;0
3300407;2008;0
3300407;2012;0
3300407;2016;0
3300456;1992;0
3300456;1996;0
3300456;2000;0
3300456;2004;0
3300456;2008;0
3300456;2012;0
3300456;2016;0
3300704;1992;0
3300704;1996;0
3300704;2000;0
3300704;2004;0
3300704;2008;0
3300704;2012;0
3300704;2016;0
3300803;1992;0
3300803;1996;0
3300803;2000;0
3300803;2004;0
3300803;2008;0
3300803;2012;0
3300803;2016;0
3301009;1992;0
3301009;1996;0
3301009;2000;0
3301009;2004;1
3301009;2008;1
3301009;2012;0
3301009;2016;0
3301702;1992;0
3301702;1996;0
3301702;2000;0
3301702;2004;1
3301702;2008;0
3301702;2012;0
3301702;2016;0
3301900;1992;0
3301900;1996;0
3301900;2000;0
3301900;2004;1
3301900;2008;0
3301900;2012;1
3301900;2016;0
3302007;1992;0
3302007;1996;0
3302007;2000;1
3302007;2004;0
3302007;2008;0
3302007;2012;0
3302007;2016;0
3302205;1992;0
3302205;1996;0
3302205;2000;0
3302205;2004;0
3302205;2008;0
3302205;2012;0
3302205;2016;0
3302270;1992;0
3302270;1996;0
3302270;2000;0
3302270;2004;0
3302270;2008;0
3302270;2012;0
3302270;2016;0
3302403;1992;0
3302403;1996;0
3302403;2000;0
3302403;2004;0
3302403;2008;0
3302403;2012;1
3302403;2016;1
3302502;1992;0
3302502;1996;0
3302502;2000;0
3302502;2004;0
3302502;2008;0
3302502;2012;0
3302502;2016;0
3302700;1992;0
3302700;1996;0
3302700;2000;0
3302700;2004;0
3302700;2008;0
3302700;2012;0
3302700;2016;0
3302858;1992;0
3302858;1996;0
3302858;2000;0
3302858;2004;0
3302858;2008;0
3302858;2012;0
3302858;2016;0
3303203;1992;0
3303203;1996;0
3303203;2000;0
3303203;2004;1
3303203;2008;0
3303203;2012;0
3303203;2016;0
3303302;1992;0
3303302;1996;0
3303302;2000;1
3303302;2004;1
3303302;2008;1
3303302;2012;0
3303302;2016;0
3303401;1992;0
3303401;1996;0
3303401;2000;0
3303401;2004;0
3303401;2008;0
3303401;2012;0
3303401;2016;0
3303500;1992;0
3303500;1996;0
3303500;2000;0
3303500;2004;0
3303500;2008;0
3303500;2012;0
3303500;2016;0
3303906;1992;0
3303906;1996;0
3303906;2000;0
3303906;2004;1
3303906;2008;1
3303906;2012;0
3303906;2016;0
3304144;1992;0
3304144;1996;0
3304144;2000;0
3304144;2004;0
3304144;2008;0
3304144;2012;0
3304144;2016;0
3304201;1992;0
3304201;1996;0
3304201;2000;1
3304201;2004;1
3304201;2008;0
3304201;2012;0
3304201;2016;0
3304300;1992;0
3304300;1996;0
3304300;2000;0
3304300;2004;0
3304300;2008;0
3304300;2012;0
3304300;2016;0
3304557;1992;0
3304557;1996;0
3304557;2000;0
3304557;2004;1
3304557;2008;0
3304557;2012;0
3304557;2016;0
3304904;1992;0
3304904;1996;0
3304904;2000;0
3304904;2004;0
3304904;2008;0
3304904;2012;0
3304904;2016;0
3305109;1992;0
3305109;1996;0
3305109;2000;0
3305109;2004;1
3305109;2008;0
3305109;2012;0
3305109;2016;0
3305208;1992;0
3305208;1996;0
3305208;2000;0
3305208;2004;0
3305208;2008;0
3305208;2012;0
3305208;2016;0
3305505;1992;0
3305505;1996;0
3305505;2000;0
3305505;2004;0
3305505;2008;0
3305505;2012;0
3305505;2016;0
3305554;1992;NA
3305554;1996;0
3305554;2000;0
3305554;2004;0
3305554;2008;0
3305554;2012;0
3305554;2016;0
3305802;1992;0
3305802;1996;0
3305802;2000;0
3305802;2004;0
3305802;2008;0
3305802;2012;1
3305802;2016;0
3306008;1992;0
3306008;1996;0
3306008;2000;0
3306008;2004;0
3306008;2008;0
3306008;2012;0
3306008;2016;0
3306107;1992;0
3306107;1996;0
3306107;2000;0
3306107;2004;0
3306107;2008;0
3306107;2012;0
3306107;2016;0
3306305;1992;0
3306305;1996;1
3306305;2000;1
3306305;2004;1
3306305;2008;1
3306305;2012;1
3306305;2016;0
3501608;1992;0
3501608;1996;0
3501608;2000;1
3501608;2004;0
3501608;2008;0
3501608;2012;0
3501608;2016;0
3501905;1992;0
3501905;1996;0
3501905;2000;0
3501905;2004;1
3501905;2008;1
3501905;2012;0
3501905;2016;0
3502101;1992;0
3502101;1996;0
3502101;2000;0
3502101;2004;0
3502101;2008;0
3502101;2012;1
3502101;2016;0
3502804;1992;0
3502804;1996;0
3502804;2000;0
3502804;2004;0
3502804;2008;0
3502804;2012;1
3502804;2016;1
3503208;1992;0
3503208;1996;0
3503208;2000;0
3503208;2004;1
3503208;2008;1
3503208;2012;0
3503208;2016;0
3503307;1992;0
3503307;1996;0
3503307;2000;0
3503307;2004;0
3503307;2008;0
3503307;2012;1
3503307;2016;1
3503901;1992;0
3503901;1996;0
3503901;2000;0
3503901;2004;0
3503901;2008;0
3503901;2012;0
3503901;2016;0
3504008;1992;0
3504008;1996;0
3504008;2000;0
3504008;2004;0
3504008;2008;0
3504008;2012;0
3504008;2016;0
3504107;1992;0
3504107;1996;0
3504107;2000;0
3504107;2004;1
3504107;2008;1
3504107;2012;1
3504107;2016;0
3504503;1992;0
3504503;1996;0
3504503;2000;0
3504503;2004;1
3504503;2008;0
3504503;2012;0
3504503;2016;0
3505500;1992;0
3505500;1996;0
3505500;2000;0
3505500;2004;0
3505500;2008;0
3505500;2012;0
3505500;2016;0
3505708;1992;0
3505708;1996;0
3505708;2000;0
3505708;2004;0
3505708;2008;0
3505708;2012;0
3505708;2016;0
3505906;1992;0
3505906;1996;0
3505906;2000;0
3505906;2004;1
3505906;2008;0
3505906;2012;0
3505906;2016;0
3506003;1992;0
3506003;1996;0
3506003;2000;0
3506003;2004;0
3506003;2008;1
3506003;2012;1
3506003;2016;1
3506102;1992;0
3506102;1996;0
3506102;2000;0
3506102;2004;1
3506102;2008;0
3506102;2012;0
3506102;2016;0
3506508;1992;0
3506508;1996;0
3506508;2000;0
3506508;2004;0
3506508;2008;0
3506508;2012;0
3506508;2016;0
3507506;1992;0
3507506;1996;0
3507506;2000;0
3507506;2004;1
3507506;2008;1
3507506;2012;1
3507506;2016;1
3507605;1992;0
3507605;1996;0
3507605;2000;0
3507605;2004;0
3507605;2008;0
3507605;2012;0
3507605;2016;0
3508504;1992;0
3508504;1996;0
3508504;2000;1
3508504;2004;0
3508504;2008;0
3508504;2012;0
3508504;2016;0
3509007;1992;0
3509007;1996;0
3509007;2000;0
3509007;2004;1
3509007;2008;0
3509007;2012;1
3509007;2016;0
3509205;1992;0
3509205;1996;0
3509205;2000;0
3509205;2004;0
3509205;2008;0
3509205;2012;0
3509205;2016;0
3509502;1992;0
3509502;1996;0
3509502;2000;0
3509502;2004;1
3509502;2008;1
3509502;2012;1
3509502;2016;1
3509601;1992;0
3509601;1996;0
3509601;2000;0
3509601;2004;0
3509601;2008;0
3509601;2012;1
3509601;2016;0
3510203;1992;0
3510203;1996;0
3510203;2000;0
3510203;2004;0
3510203;2008;0
3510203;2012;0
3510203;2016;0
3510500;1992;0
3510500;1996;0
3510500;2000;0
3510500;2004;0
3510500;2008;0
3510500;2012;0
3510500;2016;0
3510609;1992;0
3510609;1996;0
3510609;2000;0
3510609;2004;0
3510609;2008;1
3510609;2012;1
3510609;2016;0
3511102;1992;0
3511102;1996;0
3511102;2000;1
3511102;2004;1
3511102;2008;0
3511102;2012;0
3511102;2016;0
3513009;1992;0
3513009;1996;0
3513009;2000;0
3513009;2004;0
3513009;2008;0
3513009;2012;0
3513009;2016;0
3513405;1992;0
3513405;1996;0
3513405;2000;0
3513405;2004;0
3513405;2008;0
3513405;2012;0
3513405;2016;0
3513504;1992;0
3513504;1996;0
3513504;2000;0
3513504;2004;1
3513504;2008;1
3513504;2012;0
3513504;2016;1
3513801;1992;0
3513801;1996;1
3513801;2000;0
3513801;2004;1
3513801;2008;1
3513801;2012;1
3513801;2016;1
3515004;1992;0
3515004;1996;0
3515004;2000;0
3515004;2004;1
3515004;2008;1
3515004;2012;1
3515004;2016;0
3515103;1992;0
3515103;1996;0
3515103;2000;0
3515103;2004;0
3515103;2008;1
3515103;2012;1
3515103;2016;0
3515509;1992;0
3515509;1996;0
3515509;2000;0
3515509;2004;0
3515509;2008;0
3515509;2012;0
3515509;2016;0
3515707;1992;0
3515707;1996;0
3515707;2000;0
3515707;2004;0
3515707;2008;0
3515707;2012;0
3515707;2016;0
3516200;1992;0
3516200;1996;1
3516200;2000;1
3516200;2004;1
3516200;2008;0
3516200;2012;0
3516200;2016;0
3516309;1992;0
3516309;1996;0
3516309;2000;0
3516309;2004;0
3516309;2008;0
3516309;2012;0
3516309;2016;0
3516408;1992;0
3516408;1996;0
3516408;2000;0
3516408;2004;0
3516408;2008;0
3516408;2012;0
3516408;2016;0
3518404;1992;0
3518404;1996;0
3518404;2000;0
3518404;2004;0
3518404;2008;0
3518404;2012;0
3518404;2016;0
3518701;1992;0
3518701;1996;0
3518701;2000;0
3518701;2004;0
3518701;2008;0
3518701;2012;1
3518701;2016;0
3518800;1992;0
3518800;1996;0
3518800;2000;0
3518800;2004;1
3518800;2008;1
3518800;2012;1
3518800;2016;1
3519071;1992;0
3519071;1996;0
3519071;2000;0
3519071;2004;0
3519071;2008;1
3519071;2012;0
3519071;2016;0
3519600;1992;0
3519600;1996;0
3519600;2000;0
3519600;2004;0
3519600;2008;0
3519600;2012;0
3519600;2016;0
3519709;1992;0
3519709;1996;0
3519709;2000;0
3519709;2004;0
3519709;2008;0
3519709;2012;0
3519709;2016;0
3520509;1992;0
3520509;1996;0
3520509;2000;0
3520509;2004;0
3520509;2008;0
3520509;2012;0
3520509;2016;0
3522109;1992;0
3522109;1996;0
3522109;2000;0
3522109;2004;0
3522109;2008;0
3522109;2012;0
3522109;2016;0
3522208;1992;0
3522208;1996;0
3522208;2000;1
3522208;2004;1
3522208;2008;0
3522208;2012;0
3522208;2016;0
3522307;1992;0
3522307;1996;0
3522307;2000;0
3522307;2004;1
3522307;2008;0
3522307;2012;0
3522307;2016;0
3522406;1992;0
3522406;1996;0
3522406;2000;0
3522406;2004;1
3522406;2008;1
3522406;2012;0
3522406;2016;0
3522505;1992;0
3522505;1996;0
3522505;2000;0
3522505;2004;0
3522505;2008;0
3522505;2012;0
3522505;2016;0
3522604;1992;0
3522604;1996;0
3522604;2000;0
3522604;2004;0
3522604;2008;1
3522604;2012;0
3522604;2016;0
3523107;1992;0
3523107;1996;0
3523107;2000;0
3523107;2004;0
3523107;2008;0
3523107;2012;0
3523107;2016;0
3523404;1992;0
3523404;1996;0
3523404;2000;0
3523404;2004;0
3523404;2008;0
3523404;2012;0
3523404;2016;0
3523909;1992;0
3523909;1996;0
3523909;2000;0
3523909;2004;0
3523909;2008;0
3523909;2012;0
3523909;2016;0
3524303;1992;0
3524303;1996;0
3524303;2000;1
3524303;2004;1
3524303;2008;1
3524303;2012;0
3524303;2016;0
3524402;1992;0
3524402;1996;0
3524402;2000;0
3524402;2004;1
3524402;2008;1
3524402;2012;1
3524402;2016;1
3525003;1992;0
3525003;1996;0
3525003;2000;0
3525003;2004;1
3525003;2008;1
3525003;2012;0
3525003;2016;0
3525300;1992;0
3525300;1996;0
3525300;2000;0
3525300;2004;0
3525300;2008;0
3525300;2012;0
3525300;2016;0
3525904;1992;0
3525904;1996;0
3525904;2000;0
3525904;2004;0
3525904;2008;1
3525904;2012;0
3525904;2016;0
3526704;1992;0
3526704;1996;0
3526704;2000;1
3526704;2004;0
3526704;2008;0
3526704;2012;0
3526704;2016;0
3526803;1992;0
3526803;1996;0
3526803;2000;0
3526803;2004;0
3526803;2008;0
3526803;2012;0
3526803;2016;0
3526902;1992;0
3526902;1996;0
3526902;2000;0
3526902;2004;0
