"Munic_Id";"MunicOp_Ano";"MunicOP_OP"
3526902;2008;0
3526902;2012;0
3526902;2016;1
3527108;1992;0
3527108;1996;0
3527108;2000;1
3527108;2004;1
3527108;2008;0
3527108;2012;0
3527108;2016;0
3527207;1992;0
3527207;1996;0
3527207;2000;0
3527207;2004;0
3527207;2008;0
3527207;2012;0
3527207;2016;0
3528502;1992;0
3528502;1996;0
3528502;2000;0
3528502;2004;0
3528502;2008;0
3528502;2012;0
3528502;2016;0
3529005;1992;0
3529005;1996;0
3529005;2000;0
3529005;2004;0
3529005;2008;0
3529005;2012;0
3529005;2016;0
3529302;1992;0
3529302;1996;0
3529302;2000;1
3529302;2004;0
3529302;2008;0
3529302;2012;0
3529302;2016;0
3529401;1992;0
3529401;1996;0
3529401;2000;1
3529401;2004;1
3529401;2008;1
3529401;2012;1
3529401;2016;0
3530300;1992;0
3530300;1996;0
3530300;2000;0
3530300;2004;0
3530300;2008;0
3530300;2012;0
3530300;2016;0
3530508;1992;0
3530508;1996;0
3530508;2000;0
3530508;2004;0
3530508;2008;0
3530508;2012;0
3530508;2016;0
3530607;1992;0
3530607;1996;0
3530607;2000;0
3530607;2004;0
3530607;2008;0
3530607;2012;0
3530607;2016;0
3530706;1992;0
3530706;1996;0
3530706;2000;0
3530706;2004;0
3530706;2008;0
3530706;2012;0
3530706;2016;0
3530805;1992;0
3530805;1996;0
3530805;2000;1
3530805;2004;1
3530805;2008;0
3530805;2012;0
3530805;2016;0
3534401;1992;0
3534401;1996;0
3534401;2000;0
3534401;2004;0
3534401;2008;1
3534401;2012;1
3534401;2016;1
3534708;1992;0
3534708;1996;0
3534708;2000;1
3534708;2004;0
3534708;2008;0
3534708;2012;0
3534708;2016;0
3536505;1992;0
3536505;1996;0
3536505;2000;0
3536505;2004;0
3536505;2008;0
3536505;2012;0
3536505;2016;0
3537305;1992;0
3537305;1996;0
3537305;2000;0
3537305;2004;1
3537305;2008;0
3537305;2012;1
3537305;2016;1
3537602;1992;0
3537602;1996;0
3537602;2000;1
3537602;2004;0
3537602;2008;0
3537602;2012;0
3537602;2016;0
3537800;1992;0
3537800;1996;0
3537800;2000;0
3537800;2004;0
3537800;2008;0
3537800;2012;0
3537800;2016;0
3538006;1992;0
3538006;1996;0
3538006;2000;0
3538006;2004;0
3538006;2008;1
3538006;2012;0
3538006;2016;0
3538709;1992;1
3538709;1996;0
3538709;2000;1
3538709;2004;1
3538709;2008;1
3538709;2012;1
3538709;2016;1
3539301;1992;0
3539301;1996;0
3539301;2000;0
3539301;2004;0
3539301;2008;0
3539301;2012;0
3539301;2016;0
3539806;1992;0
3539806;1996;0
3539806;2000;0
3539806;2004;0
3539806;2008;0
3539806;2012;0
3539806;2016;0
3540705;1992;0
3540705;1996;0
3540705;2000;0
3540705;2004;0
3540705;2008;0
3540705;2012;0
3540705;2016;0
3541000;1992;0
3541000;1996;0
3541000;2000;0
3541000;2004;0
3541000;2008;0
3541000;2012;0
3541000;2016;0
3541406;1992;0
3541406;1996;0
3541406;2000;1
3541406;2004;0
3541406;2008;0
3541406;2012;0
3541406;2016;0
3542602;1992;0
3542602;1996;0
3542602;2000;0
3542602;2004;0
3542602;2008;0
3542602;2012;0
3542602;2016;0
3543303;1992;0
3543303;1996;1
3543303;2000;1
3543303;2004;1
3543303;2008;0
3543303;2012;0
3543303;2016;0
3543402;1992;0
3543402;1996;1
3543402;2000;0
3543402;2004;1
3543402;2008;0
3543402;2012;1
3543402;2016;0
3543907;1992;0
3543907;1996;0
3543907;2000;1
3543907;2004;1
3543907;2008;1
3543907;2012;1
3543907;2016;0
3545209;1992;0
3545209;1996;0
3545209;2000;0
3545209;2004;0
3545209;2008;0
3545209;2012;0
3545209;2016;0
3545803;1992;0
3545803;1996;0
3545803;2000;1
3545803;2004;0
3545803;2008;0
3545803;2012;0
3545803;2016;0
3547304;1992;0
3547304;1996;0
3547304;2000;0
3547304;2004;0
3547304;2008;0
3547304;2012;0
3547304;2016;0
3547809;1992;1
3547809;1996;0
3547809;2000;1
3547809;2004;1
3547809;2008;1
3547809;2012;0
3547809;2016;1
3548500;1992;1
3548500;1996;1
3548500;2000;0
3548500;2004;0
3548500;2008;0
3548500;2012;0
3548500;2016;1
3548708;1992;1
3548708;1996;0
3548708;2000;0
3548708;2004;0
3548708;2008;0
3548708;2012;1
3548708;2016;1
3548807;1992;0
3548807;1996;0
3548807;2000;0
3548807;2004;1
3548807;2008;0
3548807;2012;1
3548807;2016;0
3548906;1992;0
3548906;1996;0
3548906;2000;0
3548906;2004;1
3548906;2008;0
3548906;2012;1
3548906;2016;0
3549102;1992;0
3549102;1996;0
3549102;2000;0
3549102;2004;0
3549102;2008;0
3549102;2012;0
3549102;2016;0
3549706;1992;0
3549706;1996;0
3549706;2000;0
3549706;2004;0
3549706;2008;0
3549706;2012;0
3549706;2016;0
3549805;1992;0
3549805;1996;0
3549805;2000;0
3549805;2004;1
3549805;2008;1
3549805;2012;1
3549805;2016;0
3549904;1992;0
3549904;1996;1
3549904;2000;0
3549904;2004;0
3549904;2008;1
3549904;2012;0
3549904;2016;0
3550308;1992;1
3550308;1996;0
3550308;2000;0
3550308;2004;1
3550308;2008;0
3550308;2012;0
3550308;2016;0
3550605;1992;0
3550605;1996;0
3550605;2000;0
3550605;2004;0
3550605;2008;0
3550605;2012;0
3550605;2016;0
3550704;1992;0
3550704;1996;0
3550704;2000;0
3550704;2004;1
3550704;2008;0
3550704;2012;0
3550704;2016;0
3551009;1992;0
3551009;1996;1
3551009;2000;0
3551009;2004;0
3551009;2008;0
3551009;2012;0
3551009;2016;0
3551702;1992;0
3551702;1996;0
3551702;2000;0
3551702;2004;1
3551702;2008;0
3551702;2012;0
3551702;2016;0
3552205;1992;0
3552205;1996;0
3552205;2000;0
3552205;2004;0
3552205;2008;0
3552205;2012;0
3552205;2016;0
3552403;1992;0
3552403;1996;0
3552403;2000;0
3552403;2004;1
3552403;2008;1
3552403;2012;0
3552403;2016;0
3552502;1992;0
3552502;1996;0
3552502;2000;0
3552502;2004;0
3552502;2008;1
3552502;2012;0
3552502;2016;0
3552809;1992;0
3552809;1996;0
3552809;2000;0
3552809;2004;0
3552809;2008;1
3552809;2012;1
3552809;2016;0
3553708;1992;0
3553708;1996;0
3553708;2000;0
3553708;2004;0
3553708;2008;0
3553708;2012;0
3553708;2016;0
3554003;1992;0
3554003;1996;0
3554003;2000;0
3554003;2004;0
3554003;2008;0
3554003;2012;0
3554003;2016;0
3554102;1992;0
3554102;1996;0
3554102;2000;0
3554102;2004;0
3554102;2008;0
3554102;2012;0
3554102;2016;0
3555000;1992;0
3555000;1996;0
3555000;2000;0
3555000;2004;0
3555000;2008;0
3555000;2012;0
3555000;2016;0
3555406;1992;0
3555406;1996;0
3555406;2000;1
3555406;2004;0
3555406;2008;0
3555406;2012;0
3555406;2016;1
3556206;1992;0
3556206;1996;0
3556206;2000;0
3556206;2004;0
3556206;2008;0
3556206;2012;0
3556206;2016;0
3556503;1992;0
3556503;1996;0
3556503;2000;0
3556503;2004;0
3556503;2008;1
3556503;2012;1
3556503;2016;0
3556701;1992;0
3556701;1996;0
3556701;2000;1
3556701;2004;0
3556701;2008;0
3556701;2012;0
3556701;2016;0
3557006;1992;0
3557006;1996;0
3557006;2000;0
3557006;2004;1
3557006;2008;0
3557006;2012;0
3557006;2016;0
3557105;1992;0
3557105;1996;0
3557105;2000;0
3557105;2004;0
3557105;2008;0
3557105;2012;0
3557105;2016;0
4100400;1992;0
4100400;1996;0
4100400;2000;0
4100400;2004;0
4100400;2008;1
4100400;2012;0
4100400;2016;0
4101408;1992;0
4101408;1996;0
4101408;2000;0
4101408;2004;1
4101408;2008;0
4101408;2012;0
4101408;2016;0
4101507;1992;0
4101507;1996;0
4101507;2000;0
4101507;2004;0
4101507;2008;0
4101507;2012;0
4101507;2016;0
4101804;1992;0
4101804;1996;0
4101804;2000;0
4101804;2004;0
4101804;2008;0
4101804;2012;0
4101804;2016;0
4103701;1992;0
4103701;1996;0
4103701;2000;0
4103701;2004;0
4103701;2008;0
4103701;2012;0
4103701;2016;0
4104204;1992;0
4104204;1996;0
4104204;2000;0
4104204;2004;0
4104204;2008;0
4104204;2012;0
4104204;2016;0
4104303;1992;0
4104303;1996;1
4104303;2000;0
4104303;2004;0
4104303;2008;1
4104303;2012;0
4104303;2016;0
4104808;1992;0
4104808;1996;0
4104808;2000;0
4104808;2004;1
4104808;2008;0
4104808;2012;0
4104808;2016;0
4104907;1992;0
4104907;1996;0
4104907;2000;0
4104907;2004;0
4104907;2008;0
4104907;2012;0
4104907;2016;1
4105508;1992;0
4105508;1996;0
4105508;2000;0
4105508;2004;0
4105508;2008;0
4105508;2012;0
4105508;2016;0
4105805;1992;0
4105805;1996;0
4105805;2000;0
4105805;2004;0
4105805;2008;0
4105805;2012;0
4105805;2016;0
4106407;1992;0
4106407;1996;0
4106407;2000;0
4106407;2004;0
4106407;2008;0
4106407;2012;0
4106407;2016;0
4106902;1992;0
4106902;1996;0
4106902;2000;0
4106902;2004;1
4106902;2008;1
4106902;2012;0
4106902;2016;0
4107652;1992;0
4107652;1996;0
4107652;2000;0
4107652;2004;0
4107652;2008;0
4107652;2012;0
4107652;2016;0
4108304;1992;0
4108304;1996;0
4108304;2000;0
4108304;2004;1
4108304;2008;0
4108304;2012;0
4108304;2016;0
4108403;1992;0
4108403;1996;0
4108403;2000;1
4108403;2004;0
4108403;2008;0
4108403;2012;0
4108403;2016;0
4109401;1992;0
4109401;1996;0
4109401;2000;0
4109401;2004;0
4109401;2008;0
4109401;2012;0
4109401;2016;0
4110706;1992;0
4110706;1996;0
4110706;2000;0
4110706;2004;0
4110706;2008;0
4110706;2012;0
4110706;2016;0
4113700;1992;0
4113700;1996;1
4113700;2000;1
4113700;2004;1
4113700;2008;1
4113700;2012;0
4113700;2016;0
4115200;1992;0
4115200;1996;0
4115200;2000;1
4115200;2004;1
4115200;2008;1
4115200;2012;0
4115200;2016;0
4118204;1992;0
4118204;1996;0
4118204;2000;0
4118204;2004;0
4118204;2008;0
4118204;2012;0
4118204;2016;0
4118402;1992;0
4118402;1996;0
4118402;2000;1
4118402;2004;0
4118402;2008;1
4118402;2012;0
4118402;2016;0
4118501;1992;0
4118501;1996;0
4118501;2000;0
4118501;2004;0
4118501;2008;0
4118501;2012;0
4118501;2016;0
4119152;1992;0
4119152;1996;0
4119152;2000;0
4119152;2004;0
4119152;2008;0
4119152;2012;1
4119152;2016;1
4119509;1992;0
4119509;1996;0
4119509;2000;0
4119509;2004;0
4119509;2008;0
4119509;2012;0
4119509;2016;0
4119905;1992;0
4119905;1996;0
4119905;2000;0
4119905;2004;1
4119905;2008;0
4119905;2012;0
4119905;2016;0
4122404;1992;0
4122404;1996;0
4122404;2000;0
4122404;2004;0
4122404;2008;0
4122404;2012;0
4122404;2016;0
4125506;1992;0
4125506;1996;0
4125506;2000;0
4125506;2004;1
4125506;2008;0
4125506;2012;0
4125506;2016;0
4126256;1992;0
4126256;1996;0
4126256;2000;0
4126256;2004;0
4126256;2008;0
4126256;2012;0
4126256;2016;0
4127106;1992;0
4127106;1996;0
4127106;2000;0
4127106;2004;0
4127106;2008;0
4127106;2012;0
4127106;2016;0
4127700;1992;0
4127700;1996;0
4127700;2000;0
4127700;2004;0
4127700;2008;0
4127700;2012;0
4127700;2016;1
4128104;1992;0
4128104;1996;0
4128104;2000;0
4128104;2004;0
4128104;2008;1
4128104;2012;0
4128104;2016;0
4128203;1992;0
4128203;1996;0
4128203;2000;1
4128203;2004;0
4128203;2008;0
4128203;2012;0
4128203;2016;0
4201406;1992;0
4201406;1996;0
4201406;2000;0
4201406;2004;0
4201406;2008;0
4201406;2012;0
4201406;2016;0
4202008;1992;0
4202008;1996;0
4202008;2000;0
4202008;2004;0
4202008;2008;0
4202008;2012;0
4202008;2016;0
4202305;1992;0
4202305;1996;0
4202305;2000;0
4202305;2004;1
4202305;2008;1
4202305;2012;1
4202305;2016;1
4202404;1992;0
4202404;1996;0
4202404;2000;1
4202404;2004;1
4202404;2008;0
4202404;2012;0
4202404;2016;0
4202909;1992;0
4202909;1996;0
4202909;2000;0
4202909;2004;0
4202909;2008;0
4202909;2012;1
4202909;2016;0
4203006;1992;0
4203006;1996;0
4203006;2000;0
4203006;2004;0
4203006;2008;0
4203006;2012;0
4203006;2016;0
4203808;1992;0
4203808;1996;0
4203808;2000;0
4203808;2004;0
4203808;2008;0
4203808;2012;0
4203808;2016;0
4204202;1992;0
4204202;1996;0
4204202;2000;1
4204202;2004;1
4204202;2008;0
4204202;2012;0
4204202;2016;0
4204301;1992;0
4204301;1996;0
4204301;2000;0
4204301;2004;1
4204301;2008;1
4204301;2012;1
4204301;2016;1
4204608;1992;0
4204608;1996;0
4204608;2000;0
4204608;2004;1
4204608;2008;1
4204608;2012;0
4204608;2016;0
4205407;1992;0
4205407;1996;0
4205407;2000;1
4205407;2004;0
4205407;2008;0
4205407;2012;0
4205407;2016;0
4205902;1992;0
4205902;1996;0
4205902;2000;0
4205902;2004;1
4205902;2008;0
4205902;2012;1
4205902;2016;1
4207007;1992;0
4207007;1996;0
4207007;2000;0
4207007;2004;0
4207007;2008;0
4207007;2012;0
4207007;2016;0
4208203;1992;0
4208203;1996;0
4208203;2000;0
4208203;2004;0
4208203;2008;1
4208203;2012;0
4208203;2016;0
4208906;1992;0
4208906;1996;0
4208906;2000;0
4208906;2004;0
4208906;2008;0
4208906;2012;0
4208906;2016;0
4209102;1992;0
4209102;1996;0
4209102;2000;0
4209102;2004;0
4209102;2008;0
4209102;2012;1
4209102;2016;0
4209300;1992;0
4209300;1996;1
4209300;2000;0
4209300;2004;0
4209300;2008;0
4209300;2012;0
4209300;2016;0
4209409;1992;0
4209409;1996;0
4209409;2000;0
4209409;2004;0
4209409;2008;1
4209409;2012;0
4209409;2016;0
4210100;1992;0
4210100;1996;0
4210100;2000;0
4210100;2004;0
4210100;2008;0
4210100;2012;0
4210100;2016;0
4211900;1992;0
4211900;1996;0
4211900;2000;0
4211900;2004;0
4211900;2008;0
4211900;2012;0
4211900;2016;0
4214805;1992;0
4214805;1996;0
4214805;2000;0
4214805;2004;1
4214805;2008;0
4214805;2012;0
4214805;2016;0
4215802;1992;0
4215802;1996;0
4215802;2000;0
4215802;2004;0
4215802;2008;0
4215802;2012;0
4215802;2016;0
4216602;1992;0
4216602;1996;0
4216602;2000;0
4216602;2004;1
4216602;2008;1
4216602;2012;0
4216602;2016;0
4218707;1992;0
4218707;1996;0
4218707;2000;0
4218707;2004;0
4218707;2008;0
4218707;2012;0
4218707;2016;1
4300406;1992;0
4300406;1996;0
4300406;2000;0
4300406;2004;0
4300406;2008;0
4300406;2012;0
4300406;2016;1
4300604;1992;0
4300604;1996;0
4300604;2000;1
4300604;2004;1
4300604;2008;0
4300604;2012;0
4300604;2016;0
4301602;1992;0
4301602;1996;0
4301602;2000;0
4301602;2004;0
4301602;2008;0
4301602;2012;1
4301602;2016;0
4302105;1992;0
4302105;1996;0
4302105;2000;0
4302105;2004;0
4302105;2008;0
4302105;2012;1
4302105;2016;0
4303004;1992;0
4303004;1996;0
4303004;2000;0
4303004;2004;0
4303004;2008;0
4303004;2012;0
4303004;2016;0
4303103;1992;0
4303103;1996;0
4303103;2000;0
4303103;2004;1
4303103;2008;1
4303103;2012;1
4303103;2016;0
4303509;1992;0
4303509;1996;0
4303509;2000;0
4303509;2004;0
4303509;2008;0
4303509;2012;0
4303509;2016;0
4303905;1992;0
4303905;1996;0
4303905;2000;0
4303905;2004;0
4303905;2008;0
4303905;2012;0
4303905;2016;0
4304507;1992;0
4304507;1996;0
4304507;2000;0
4304507;2004;0
4304507;2008;0
4304507;2012;0
4304507;2016;1
4304606;1992;0
4304606;1996;0
4304606;2000;0
4304606;2004;0
4304606;2008;0
4304606;2012;1
4304606;2016;1
4304705;1992;0
4304705;1996;0
4304705;2000;0
4304705;2004;0
4304705;2008;0
4304705;2012;0
4304705;2016;0
4305108;1992;0
4305108;1996;0
4305108;2000;1
4305108;2004;1
4305108;2008;1
4305108;2012;0
4305108;2016;1
4306106;1992;0
4306106;1996;0
4306106;2000;0
4306106;2004;0
4306106;2008;1
4306106;2012;1
4306106;2016;1
4307005;1992;0
4307005;1996;0
4307005;2000;0
4307005;2004;1
4307005;2008;0
4307005;2012;1
4307005;2016;1
4307708;1992;0
4307708;1996;0
4307708;2000;1
4307708;2004;0
4307708;2008;0
4307708;2012;1
4307708;2016;1
4307906;1992;0
4307906;1996;0
4307906;2000;0
4307906;2004;0
4307906;2008;0
4307906;2012;0
4307906;2016;1
4309209;1992;0
4309209;1996;0
4309209;2000;1
4309209;2004;1
4309209;2008;1
4309209;2012;1
4309209;2016;0
4309308;1992;0
4309308;1996;0
4309308;2000;0
4309308;2004;0
4309308;2008;0
4309308;2012;0
4309308;2016;0
4310207;1992;0
4310207;1996;0
4310207;2000;0
4310207;2004;0
4310207;2008;0
4310207;2012;1
4310207;2016;0
4311403;1992;0
4311403;1996;0
4311403;2000;0
4311403;2004;0
4311403;2008;0
4311403;2012;0
4311403;2016;0
4312401;1992;0
4312401;1996;0
4312401;2000;0
4312401;2004;0
4312401;2008;0
4312401;2012;0
4312401;2016;0
4313409;1992;0
4313409;1996;0
4313409;2000;0
4313409;2004;0
4313409;2008;0
4313409;2012;1
4313409;2016;1
4314050;1992;0
4314050;1996;0
4314050;2000;0
4314050;2004;0
4314050;2008;0
4314050;2012;0
4314050;2016;0
4314100;1992;0
4314100;1996;0
4314100;2000;0
4314100;2004;1
4314100;2008;0
4314100;2012;0
4314100;2016;0
4314407;1992;0
4314407;1996;0
4314407;2000;0
4314407;2004;1
4314407;2008;0
4314407;2012;0
4314407;2016;0
4314902;1992;1
4314902;1996;1
4314902;2000;1
4314902;2004;1
4314902;2008;1
4314902;2012;1
4314902;2016;1
4315602;1992;0
4315602;1996;0
4315602;2000;0
4315602;2004;0
4315602;2008;0
4315602;2012;0
4315602;2016;1
4316808;1992;0
4316808;1996;0
4316808;2000;0
4316808;2004;0
4316808;2008;0
4316808;2012;0
4316808;2016;0
4316907;1992;0
4316907;1996;0
4316907;2000;0
4316907;2004;1
4316907;2008;0
4316907;2012;0
4316907;2016;0
4317103;1992;0
4317103;1996;0
4317103;2000;0
4317103;2004;0
4317103;2008;0
4317103;2012;0
4317103;2016;1
4317202;1992;0
4317202;1996;0
4317202;2000;0
4317202;2004;0
4317202;2008;0
4317202;2012;1
4317202;2016;0
4317400;1992;0
4317400;1996;0
4317400;2000;0
4317400;2004;0
4317400;2008;0
4317400;2012;0
4317400;2016;0
4317509;1992;0
4317509;1996;0
4317509;2000;0
4317509;2004;0
4317509;2008;0
4317509;2012;0
4317509;2016;0
4318002;1992;0
4318002;1996;0
4318002;2000;0
4318002;2004;0
4318002;2008;0
4318002;2012;0
4318002;2016;0
4318309;1992;0
4318309;1996;0
4318309;2000;0
4318309;2004;1
4318309;2008;1
4318309;2012;0
4318309;2016;0
4318705;1992;0
4318705;1996;0
4318705;2000;0
4318705;2004;0
4318705;2008;1
4318705;2012;1
4318705;2016;1
4319901;1992;0
4319901;1996;0
4319901;2000;0
4319901;2004;0
4319901;2008;1
4319901;2012;0
4319901;2016;0
4320008;1992;0
4320008;1996;0
4320008;2000;0
4320008;2004;1
4320008;2008;0
4320008;2012;1
4320008;2016;0
4321204;1992;0
4321204;1996;0
4321204;2000;0
4321204;2004;0
4321204;2008;0
4321204;2012;0
4321204;2016;0
4322400;1992;0
4322400;1996;0
4322400;2000;0
4322400;2004;0
4322400;2008;0
4322400;2012;0
4322400;2016;0
4322509;1992;0
4322509;1996;0
4322509;2000;0
4322509;2004;0
4322509;2008;0
4322509;2012;1
4322509;2016;1
4322608;1992;0
4322608;1996;0
4322608;2000;0
4322608;2004;0
4322608;2008;0
4322608;2012;1
4322608;2016;0
4323002;1992;0
4323002;1996;0
4323002;2000;1
4323002;2004;0
4323002;2008;1
4323002;2012;1
4323002;2016;0
5002704;1992;0
5002704;1996;0
5002704;2000;0
5002704;2004;1
5002704;2008;0
5002704;2012;1
5002704;2016;0
5003207;1992;0
5003207;1996;0
5003207;2000;0
5003207;2004;0
5003207;2008;0
5003207;2012;0
5003207;2016;0
5003702;1992;0
5003702;1996;0
5003702;2000;0
5003702;2004;1
5003702;2008;1
5003702;2012;0
5003702;2016;0
5006606;1992;0
5006606;1996;0
5006606;2000;0
5006606;2004;0
5006606;2008;0
5006606;2012;0
5006606;2016;0
5008305;1992;0
5008305;1996;0
5008305;2000;0
5008305;2004;0
5008305;2008;0
5008305;2012;0
5008305;2016;0
5100250;1992;0
5100250;1996;0
5100250;2000;0
5100250;2004;0
5100250;2008;0
5100250;2012;0
5100250;2016;0
5101803;1992;0
5101803;1996;0
5101803;2000;0
5101803;2004;0
5101803;2008;0
5101803;2012;0
5101803;2016;0
5102504;1992;0
5102504;1996;0
5102504;2000;0
5102504;2004;1
5102504;2008;1
5102504;2012;0
5102504;2016;0
5103403;1992;0
5103403;1996;0
5103403;2000;0
5103403;2004;1
5103403;2008;1
5103403;2012;1
5103403;2016;1
5107040;1992;0
5107040;1996;0
5107040;2000;0
5107040;2004;0
5107040;2008;0
5107040;2012;0
5107040;2016;0
5107602;1992;0
5107602;1996;0
5107602;2000;0
5107602;2004;0
5107602;2008;0
5107602;2012;0
5107602;2016;0
5107909;1992;0
5107909;1996;0
5107909;2000;0
5107909;2004;0
5107909;2008;0
5107909;2012;0
5107909;2016;0
5107958;1992;0
5107958;1996;0
5107958;2000;0
5107958;2004;0
5107958;2008;0
5107958;2012;0
5107958;2016;0
5108402;1992;0
5108402;1996;0
5108402;2000;0
5108402;2004;0
5108402;2008;1
5108402;2012;0
5108402;2016;0
5200258;1992;0
5200258;1996;0
5200258;2000;0
5200258;2004;1
5200258;2008;0
5200258;2012;0
5200258;2016;0
5201108;1992;0
5201108;1996;0
5201108;2000;0
5201108;2004;1
5201108;2008;1
5201108;2012;0
5201108;2016;0
5201405;1992;0
5201405;1996;0
5201405;2000;0
5201405;2004;0
5201405;2008;0
5201405;2012;0
5201405;2016;0
5204508;1992;0
5204508;1996;0
5204508;2000;0
5204508;2004;0
5204508;2008;0
5204508;2012;0
5204508;2016;0
5205109;1992;0
5205109;1996;0
5205109;2000;0
5205109;2004;0
5205109;2008;0
5205109;2012;0
5205109;2016;0
5208004;1992;0
5208004;1996;0
5208004;2000;0
5208004;2004;0
5208004;2008;0
5208004;2012;0
5208004;2016;0
5208608;1992;0
5208608;1996;0
5208608;2000;0
5208608;2004;0
5208608;2008;1
5208608;2012;1
5208608;2016;1
5208707;1992;0
5208707;1996;1
5208707;2000;0
5208707;2004;1
5208707;2008;1
5208707;2012;0
5208707;2016;0
5211503;1992;0
5211503;1996;0
5211503;2000;0
5211503;2004;0
5211503;2008;0
5211503;2012;0
5211503;2016;0
5211909;1992;0
5211909;1996;0
5211909;2000;0
5211909;2004;0
5211909;2008;0
5211909;2012;0
5211909;2016;0
5212501;1992;0
5212501;1996;0
5212501;2000;0
5212501;2004;0
5212501;2008;0
5212501;2012;0
5212501;2016;0
5215231;1992;0
5215231;1996;0
5215231;2000;0
5215231;2004;0
5215231;2008;0
5215231;2012;0
5215231;2016;0
5217609;1992;0
5217609;1996;0
5217609;2000;0
5217609;2004;0
5217609;2008;0
5217609;2012;0
5217609;2016;0
5218805;1992;0
5218805;1996;0
5218805;2000;0
5218805;2004;0
5218805;2008;0
5218805;2012;0
5218805;2016;0
5219753;1992;0
5219753;1996;0
5219753;2000;0
5219753;2004;0
5219753;2008;0
5219753;2012;0
5219753;2016;0
5220454;1992;0
5220454;1996;0
5220454;2000;0
5220454;2004;0
5220454;2008;0
5220454;2012;0
5220454;2016;0
5221403;1992;0
5221403;1996;0
5221403;2000;0
5221403;2004;0
5221403;2008;0
5221403;2012;0
5221403;2016;0
5221858;1992;NA
5221858;1996;0
5221858;2000;0
5221858;2004;0
5221858;2008;0
5221858;2012;0
5221858;2016;0
5300108;1992;0
5300108;1996;1
5300108;2000;0
5300108;2004;0
5300108;2008;0
5300108;2012;1
5300108;2016;0
NA;1992;11
NA;1996;33
NA;2000;66
NA;2004;133
NA;2008;124
NA;2012;101
NA;2016;58
